Summons Number,Plate ID,Registration State,Violation Code
49469,GZY4488,NY,36
49470,HUW4022,NY,36
49471,HYG8022,NY,36
49472,JA0115,NY,36
49473,HCU4514,NY,36
49474,HSH4993,NY,36
49475,GUY9130,NY,36
49476,HCP2007,NY,36
49477,HXY4845,NY,36
49478,HNW1655,NY,36
49479,HSE2906,NY,36
49480,GLY3824,NY,36
49481,HRK4535,NY,36
49482,GVS8146,NY,36
49483,HKK3001,NY,36
49484,HSH9594,NY,36
49485,HGL4085,NY,36
49486,HZH6931,NY,36
49487,HMP1684,NY,36
49488,GXS7610,NY,36
49489,GFT8904,NY,36
49490,HXR7347,NY,36
49491,GGF2235,NY,36
49492,HZN2965,NY,36
49493,HUJ1012,NY,36
49494,HVX4181,NY,36
49495,GNK4441,NY,36
49496,HVZ9092,NY,36
49497,HHM4223,NY,36
49498,LLUSA,NY,36
49499,HXZ5186,NY,36
49500,HXB1109,NY,36
49501,HYK7480,NY,36
49502,MELANIN,NY,36
49503,GRD2956,NY,36
49504,HSK3203,NY,36
49505,GYJ5575,NY,36
49506,GCW4046,NY,36
49507,HUJ4594,NY,36
49508,KKF9177,PA,36
49509,LLUSA,NY,36
49510,HTJ1122,NY,36
49511,JVEQ58,FL,36
49512,HFY2679,NY,36
49513,GAD6283,NY,36
49514,HEG1572,NY,36
49515,HFD4320,NY,36
49516,KBH4612,PA,36
49517,KPX2083,PA,36
49518,KLD4227,PA,36
49519,HZP5835,NY,36
49520,HUJ9579,NY,36
49521,JGT6926,PA,36
49522,HPD0348,PA,36
49523,KHK2842,PA,36
49524,HKL8187,NY,36
49525,KNS2175,PA,36
49526,HNZ5436,NY,36
49527,HDU5161,NY,36
49528,IZKI72,FL,36
49529,GYH6911,NY,36
49530,HKY2160,NY,36
49531,HUX6083,NY,36
49532,HNG8821,NY,36
49533,LEGALL4,NY,36
49534,KHX3933,PA,36
49535,HLM2316,NY,36
49536,JDA8729,PA,36
49537,HLB8911,NY,36
49538,GYV7930,NY,36
49539,GUK3173,NY,36
49540,HRE5404,NY,36
49541,GPL4323,NY,36
49542,KRY1683,PA,36
49543,HNR6531,NY,36
49544,HFB8225,NY,36
49545,KPA6622,PA,36
49546,HFB4266,NY,36
49547,HDM2439,NY,36
49548,HSS2988,NY,36
49549,GKP8028,NY,36
49550,HTM6005,NY,36
49551,GTZ9485,NY,36
49552,HDC7984,NY,36
49553,HDH5739,NY,36
49554,GTX6502,NY,36
49555,HYW9338,NY,36
49556,HSU3913,NY,36
49557,GWC7174,NY,36
49558,HVS8229,NY,36
49559,GBT8529,NY,36
49560,HUX1437,NY,36
49561,HSC3699,NY,36
49562,GRM1226,NY,36
49563,HPC8763,NY,36
49564,HVW1426,NY,36
49565,HYH8743,NY,36
49566,HHU4405,NY,36
49567,HMU7864,NY,36
49568,HSB5193,NY,36
49569,HYB2923,NY,36
49570,GCL9088,NY,36
49571,HHC8679,NY,36
49572,GVP6005,NY,36
49573,HHY5760,NY,36
49574,HNV2228,NY,36
49575,GFT2528,NY,36
49576,GKW1865,NY,36
49577,HGF4975,NY,36
49578,GDU4303,NY,36
49579,HKL7900,NY,36
49580,HCF3812,NY,36
49581,GKX4549,NY,36
49582,GJN8412,NY,36
49583,HTL3277,NY,36
49584,GFL7745,NY,36
49585,HYU7834,NY,36
49586,HVL9480,NY,36
49587,HMJ5666,NY,36
49588,HZE2405,NY,36
49589,GEP5475,NY,36
49590,J86GUF,NJ,36
49591,HJF9184,NY,36
49592,HUR4788,NY,36
49593,JAV7811,NY,36
49594,HFW8675,NY,36
49595,GVB7035,NY,36
49596,HFM8484,NY,36
49597,M33JSB,NJ,36
49598,HTZ5880,NY,36
49599,HNV4612,NY,36
49600,HFM6704,NY,36
49601,M81JXT,NJ,36
49602,HTU3633,NY,36
49603,GDJ3998,NY,36
49604,K1237U,TN,36
49605,JBJ9629,NY,36
49606,HJR5043,NY,36
49607,HTK8771,NY,36
49608,HLJK56,FL,36
49609,HUPP49,FL,36
49610,HXM2733,NY,36
49611,HCZ3910,NY,36
49612,GPL1868,NY,36
49613,GCU3418,NY,36
49614,HFH3892,NY,36
49615,HRS3345,NY,36
49616,GTD2115,NY,36
49617,HTA1244,NY,36
49618,HUC1905,NY,36
49619,HUY9036,NY,36
49620,GUE8994,NY,36
49621,HLD4474,NY,36
49622,GXM8622,NY,36
49623,HVD2601,NY,36
49624,GWE5210,NY,36
49625,GDH2216,NY,36
49626,ISAI5417,NY,36
49627,HBA7242,NY,36
49628,HNB2518,NY,36
49629,M92JEZ,NJ,36
49630,GCM4429,NY,36
49631,HNP6660,NY,36
49632,HFA5753,NY,36
49633,JCD5990,NY,36
49634,M66JRH,NJ,36
49635,HHT7965,NY,36
49636,GFM4841,NY,36
49637,HCZ1913,NY,36
49638,HUV4599,NY,36
49639,GXC1418,NY,36
49640,HXA1545,NY,36
49641,HJF6171,NY,36
49642,HMX7795,NY,36
49643,GAH4365,NY,36
49644,HUW1900,NY,36
49645,HWF9708,NY,36
49646,GCE7650,NY,36
49647,HGZ4336,NY,36
49648,HRZ1684,NY,36
49649,KKJ246,NY,36
49650,INSPCNY,NY,36
49651,GVY9669,NY,36
49652,HLU6220,NY,36
49653,GSC7011,NY,36
49654,HNA5690,NY,36
49655,JAA7667,NY,36
49656,GDR1538,NY,36
49657,HXH7071,NY,36
49658,HFS7472,NY,36
49659,GMV3774,NY,36
49660,HCB5463,NY,36
49661,GBZ1919,NY,36
49662,HLP7319,NY,36
49663,GKY1760,NY,36
49664,GNN9282,NY,36
49665,HMN4174,NY,36
49666,GGS5808,NY,36
49667,HZR5475,NY,36
49668,GZM6841,NY,36
49669,GDP9884,NY,36
49670,HWT4450,NY,36
49671,HRZ5094,NY,36
49672,HBS3874,NY,36
49673,HRU7964,NY,36
49674,GXR3590,NY,36
49675,HBA6996,NY,36
49676,HZT6281,NY,36
49677,HCX5229,NY,36
49678,HYT4061,NY,36
49679,HZL8551,NY,36
49680,GLA1914,NY,36
49681,HMF5176,NY,36
49682,JAJ8268,NY,36
49683,HHC4878,NY,36
49684,HXR7411,NY,36
49685,HMX8830,NY,36
49686,HHV5134,NY,36
49687,HTB8238,NY,36
49688,HDS4384,NY,36
49689,HNF4008,NY,36
49690,HEZ7387,NY,36
49691,HRP5182,NY,36
49692,HWA9837,NY,36
49693,GXS7595,NY,36
49694,HTA1432,NY,36
49695,HTA1432,NY,36
49696,GZF7140,NY,36
49697,HJD4670,NY,36
49698,HRG4479,NY,36
49699,GAB8990,NY,36
49700,HMZ3232,NY,36
49701,GPL5231,NY,36
49702,HBY7908,NY,36
49703,HBE6216,NY,36
49704,HBG3816,NY,36
49705,HAV2607,NY,36
49706,GHN1737,NY,36
49707,HVU8774,NY,36
49708,HBY5572,NY,36
49709,GTM3315,NY,36
49710,HFE4863,NY,36
49711,HHC8821,NY,36
49712,HJR6295,NY,36
49713,HUV7430,NY,36
49714,HLY7186,NY,36
49715,JZX6736,PA,36
49716,HNC3618,NY,36
49717,HPM4010,NY,36
49718,GGV2854,NY,36
49719,HAM3682,NY,36
49720,HTY8966,NY,36
49721,GFG6561,NY,36
49722,GLH9233,NY,36
49723,GGU9250,NY,36
49724,GYS3858,NY,36
49725,HZN2252,NY,36
49726,GKP9149,NY,36
49727,KRJ1886,PA,36
49728,HZT5079,NY,36
49729,GJH4206,NY,36
49730,GYV4777,NY,36
49731,GYJ9007,NY,36
49732,HHX8154,NY,36
49733,HCC7121,NY,36
49734,HYR9500,NY,36
49735,MOSICAZO,NY,36
49736,KRE3047,PA,36
49737,HCJ4206,NY,36
49738,HKM7079,NY,36
49739,GSU2004,NY,36
49740,GEN1945,NY,36
49741,HRZ5900,NY,36
49742,GJK1891,NY,36
49743,HTZ6702,NY,36
49744,HVE4305,NY,36
49745,HCX3940,NY,36
49746,HMU5515,NY,36
49747,GUL8354,NY,36
49748,GEN6506,NY,36
49749,HUX2934,NY,36
49750,HPA4729,NY,36
49751,GNK4502,NY,36
49752,GPB6718,NY,36
49753,GYC4501,NY,36
49754,GZL5810,NY,36
49755,HWB3384,NY,36
49756,HHV4244,NY,36
49757,HNB6401,NY,36
49758,GNH3227,NY,36
49759,HSG9855,NY,36
49760,HAW4680,NY,36
49761,GGP2217,NY,36
49762,GZS7184,NY,36
49763,H698ZP,NY,36
49764,GNK8731,NY,36
49765,GTP6081,NY,36
49766,GLC1096,NY,36
49767,GXV5401,NY,36
49768,GCE6766,NY,36
49769,HDU2334,NY,36
49770,GJW6952,NY,36
49771,HMU7374,NY,36
49772,GPV4460,NY,36
49773,GNG3070,NY,36
49774,HJX3295,NY,36
49775,GSM5432,NY,36
49776,GWJ5005,NY,36
49777,HWF1377,NY,36
49778,HVJ8450,NY,36
49779,GPJ8285,NY,36
49780,HUS7310,NY,36
49781,HKL6726,NY,36
49782,HTM3008,NY,36
49783,HSZ5608,NY,36
49784,JAW4067,NY,36
49785,GBJ1482,NY,36
49786,JAG3466,NY,36
49787,HZK3426,NY,36
49788,HAR1465,NY,36
49789,GTA6903,NY,36
49790,HCW5283,NY,36
49791,GGU8809,NY,36
49792,HUD6737,NY,36
49793,GZW6559,NY,36
49794,HUJ8788,NY,36
49795,HDK7975,NY,36
49796,HXA6272,NY,36
49797,HXE4210,NY,36
49798,HAS9628,NY,36
49799,HAB8017,NY,36
49800,HSS4441,NY,36
49801,HSV9519,NY,36
49802,HCX7815,NY,36
49803,HYV3398,NY,36
49804,HPB6736,NY,36
49805,HLC5242,NY,36
49806,HXR8407,NY,36
49807,HBX2858,NY,36
49808,HUG5945,NY,36
49809,HTY9180,NY,36
49810,HMC3478,NY,36
49811,GFR4140,NY,36
49812,HNV4379,NY,36
49813,HRF9042,NY,36
49814,GUD4156,NY,36
49815,HHK4049,NY,36
49816,HYX2168,NY,36
49817,HZM2177,NY,36
49818,GWB7832,NY,36
49819,HJV8076,NY,36
49820,GGT5971,NY,36
49821,HTZ5273,NY,36
49822,GPC4796,NY,36
49823,GYT7139,NY,36
49824,K518HG,NY,36
49825,GNJ4056,NY,36
49826,HFX1310,NY,36
49827,HCV6002,NY,36
49828,HYT2264,NY,36
49829,HFH4624,NY,36
49830,HHK6717,NY,36
49831,HXK5453,NY,36
49832,HRR9106,NY,36
49833,HFS6452,NY,36
49834,HTL8042,NY,36
49835,HUV6611,NY,36
49836,GRC1462,NY,36
49837,GCK8317,NY,36
49838,HGW1873,NY,36
49839,GED7901,NY,36
49840,HXR7058,NY,36
49841,GKC1301,NY,36
49842,HCL2072,NY,36
49843,HDZ2702,NY,36
49844,HWB8669,NY,36
49845,HSR6864,NY,36
49846,HYS9009,NY,36
49847,HNZ7985,NY,36
49848,HEA7292,NY,36
49849,HVB5042,NY,36
49850,HSC1435,NY,36
49851,GDF4854,NY,36
49852,GKX6795,NY,36
49853,HXH7612,NY,36
49854,HMN2421,NY,36
49855,HGK5304,NY,36
49856,GFS9563,NY,36
49857,GJS7933,NY,36
49858,HZU7259,NY,36
49859,HNZ7545,NY,36
49860,GKY3713,NY,36
49861,GAD4982,NY,36
49862,GSX7283,NY,36
49863,HXU6613,NY,36
49864,GZN6732,NY,36
49865,HKZ2626,NY,36
49866,HMV4599,NY,36
49867,HTK8890,NY,36
49868,HTZ5790,NY,36
49869,GWJ1488,NY,36
49870,GCK8349,NY,36
49871,HJY9669,NY,36
49872,GVP8760,NY,36
49873,HZH2764,NY,36
49874,HXF8073,NY,36
49875,HGM3164,NY,36
49876,HYB5896,NY,36
49877,HUT1618,NY,36
49878,HGF1473,NY,36
49879,HCW8823,NY,36
49880,GYW8881,NY,36
49881,GTA6544,NY,36
49882,HCD3521,NY,36
49883,GXG5196,NY,36
49884,GWA8594,NY,36
49885,GCL3391,NY,36
49886,GLC4254,NY,36
49887,HMN1430,NY,36
49888,HSK9350,NY,36
49889,GGL9687,NY,36
49890,GAJ6047,NY,36
49891,HGT1422,NY,36
49892,GRU3875,NY,36
49893,HEH8467,NY,36
49894,HLX1525,NY,36
49895,HJT5910,NY,36
49896,GPX8980,NY,36
49897,HDM9011,NY,36
49898,GWE9009,NY,36
49899,HSH3409,NY,36
49900,GHG6378,NY,36
49901,HNB1389,NY,36
49902,HBS3463,NY,36
49903,HNJ5079,NY,36
49904,GLY6025,NY,36
49905,GUW2433,NY,36
49906,GUJ5192,NY,36
49907,HYC2228,NY,36
49908,HGU6150,NY,36
49909,GMR7597,NY,36
49910,GRD2154,NY,36
49911,HMP5617,NY,36
49912,HFV9421,NY,36
49913,HKW8077,NY,36
49914,GLR4339,NY,36
49915,HPW3283,NY,36
49916,GRM7970,NY,36
49917,JBD7288,NY,36
49918,GSV4673,NY,36
49919,HFX9767,NY,36
49920,HCA9398,NY,36
49921,HAB5368,NY,36
49922,HSM2118,NY,36
49923,GUG9700,NY,36
49924,HYW1075,NY,36
49925,HRK2346,NY,36
49926,HFB9704,NY,36
49927,GTJ4561,NY,36
49928,HTY4703,NY,36
49929,HLC5661,NY,36
49930,HZU1868,NY,36
49931,HKB9483,NY,36
49932,GWA8594,NY,36
49933,HEF1481,NY,36
49934,HCX4092,NY,36
49935,HPB7581,NY,36
49936,HTJ3971,NY,36
49937,HZF9819,NY,36
49938,GAH7180,NY,36
49939,GMD1981,NY,36
49940,GPW3389,NY,36
49941,GWK7923,NY,36
49942,HKT4141,NY,36
49943,HRG5065,NY,36
49944,HLY3288,NY,36
49945,HXE9429,NY,36
49946,HLF9213,NY,36
49947,HSJ2751,NY,36
49948,GVL4928,NY,36
49949,HRS5958,NY,36
49950,HGJ7242,NY,36
49951,HGK7841,NY,36
49952,GMH7977,NY,36
49953,H37DKR,NJ,36
49954,GBD8891,NY,36
49955,HGJ6192,NY,36
49956,HRS3570,NY,36
49957,HNV1841,NY,36
49958,HRC4005,NY,36
49959,HJK2659,NY,36
49960,HRB9445,NY,36
49961,HDX1465,NY,36
49962,HLK7719,NY,36
49963,HYB2705,NY,36
49964,HHM3834,NY,36
49965,HVW6667,NY,36
49966,HTE1157,NY,36
49967,GBU2421,NY,36
49968,HFY2327,NY,36
49969,GMX7163,NY,36
49970,HHF8044,NY,36
49971,GZH1805,NY,36
49972,HEB5966,NY,36
49973,GGC1299,NY,36
49974,GUH4305,NY,36
49975,GFL9701,NY,36
49976,JAD9608,NY,36
49977,GEF6995,NY,36
49978,GKB8664,NY,36
49979,HLM3254,NY,36
49980,HTZV51,FL,36
49981,GDE5584,NY,36
49982,HYA1883,NY,36
49983,HTW1778,NY,36
49984,HJH1210,NY,36
49985,HUJ4972,NY,36
49986,GNJ2674,NY,36
49987,GFK7560,NY,36
49988,HPT5955,NY,36
49989,GSE1723,NY,36
49990,HTS1962,NY,36
49991,HPU5174,NY,36
49992,HRK1816,NY,36
49993,GLP3801,NY,36
49994,GBC9076,NY,36
49995,HXU1477,NY,36
49996,GTR5601,NY,36
49997,HCU4764,NY,36
49998,HZT2877,NY,36
49999,GWT7912,NY,36
50000,GZN1212,NY,36
50001,HYY6454,NY,36
50002,GLR4328,NY,36
50003,HPH6899,NY,36
50004,GUJ6633,NY,36
50005,HNX1690,NY,36
50006,HVL5551,NY,36
50007,HYK8329,NY,36
50008,JAV7307,NY,36
50009,HZK2130,NY,36
50010,HCC5085,NY,36
50011,LHI697,SC,36
50012,HNW5199,NY,36
50013,GWR4379,NY,36
50014,HZP2762,NY,36
50015,HJR7382,NY,36
50016,GKP3732,NY,36
50017,GJZ1685,NY,36
50018,HWA1398,NY,36
50019,GS119,SC,36
50020,HNZ8029,NY,36
50021,HXA5033,NY,36
50022,HCB3541,NY,36
50023,HTS9866,NY,36
50024,HEF5064,NY,36
50025,HCU1176,NY,36
50026,HCX4629,NY,36
50027,HME3912,NY,36
50028,GHK5034,NY,36
50029,HXM4640,NY,36
50030,HHU9041,NY,36
50031,GDX4741,NY,36
50032,HXV2927,NY,36
50033,GUD9545,NY,36
50034,HEB4879,NY,36
50035,GKB2274,NY,36
50036,GSC2410,NY,36
50037,HPZ2851,NY,36
50038,HCU1548,NY,36
50039,GWC4708,NY,36
50040,HJP7039,NY,36
50041,HXY4794,NY,36
50042,GWE3319,NY,36
50043,GZH1924,NY,36
50044,GXN4991,NY,36
50045,HWF6425,NY,36
50046,HNH8495,NY,36
50047,HYJ3959,NY,36
50048,GSS3632,NY,36
50049,HUS8141,NY,36
50050,HCP1465,NY,36
50051,JAK1058,NY,36
50052,HYX2105,NY,36
50053,HXR8596,NY,36
50054,HLA3772,NY,36
50055,HND3226,NY,36
50056,HCV5497,NY,36
50057,HUV4883,NY,36
50058,HDT7986,NY,36
50059,HHU9385,NY,36
50060,GMZ5697,NY,36
50061,HYX9200,NY,36
50062,GNX8682,NY,36
50063,HRH4973,NY,36
50064,GRT3151,NY,36
50065,HAL4775,NY,36
50066,HCS2299,NY,36
50067,HWA5755,NY,36
50068,HNE2507,NY,36
50069,HAR4651,NY,36
50070,GUP2317,NY,36
50071,JAK1988,NY,36
50072,HAN4613,NY,36
50073,HKA1563,NY,36
50074,HCC7124,NY,36
50075,HSS8708,NY,36
50076,GYB6581,NY,36
50077,GPN6520,NY,36
50078,HPD5014,NY,36
50079,GAK4710,NY,36
50080,HNH8452,NY,36
50081,HKD7241,NY,36
50082,GPW1442,NY,36
50083,HCU1681,NY,36
50084,HFZ5779,NY,36
50085,G38JNU,NJ,36
50086,HVM4457,NY,36
50087,HLG1143,NY,36
50088,GHV3568,NY,36
50089,HYU3552,NY,36
50090,GNF9994,NY,36
50091,HFJ3111,NY,36
50092,HCE3368,NY,36
50093,GNS5783,NY,36
50094,HZT3078,NY,36
50095,HXU6262,NY,36
50096,HPN5465,NY,36
50097,HLF3081,NY,36
50098,HPE2354,NY,36
50099,GUR1705,NY,36
50100,HJV1095,NY,36
50101,JAL1642,NY,36
50102,HRP7000,NY,36
50103,GJP7617,NY,36
50104,HRD9136,NY,36
50105,HJR3926,NY,36
50106,HPT9985,NY,36
50107,HJH3850,NY,36
50108,HRD8446,NY,36
50109,GMH8577,NY,36
50110,HKY8635,NY,36
50111,HRH4774,NY,36
50112,HXU2344,NY,36
50113,GCE4140,NY,36
50114,HAE9912,NY,36
50115,HTN2852,NY,36
50116,GGT9625,NY,36
50117,IHVC52,FL,36
50118,HWN5167,NY,36
50119,JAG2418,NY,36
50120,GLL2329,NY,36
50121,JAW8337,NY,36
50122,HYA4334,NY,36
50123,HYA5116,NY,36
50124,HTJ3413,NY,36
50125,GGN4153,NY,36
50126,GWR4833,NY,36
50127,GNT4010,NY,36
50128,HMS8635,NY,36
50129,HNZ4474,NY,36
50130,HFT4920,NY,36
50131,HGJ6774,NY,36
50132,GCA8302,NY,36
50133,HSH4994,NY,36
50134,HXR1233,NY,36
50135,HRK2495,NY,36
50136,HUC8359,NY,36
50137,HAS8157,NY,36
50138,HTA9970,NY,36
50139,GDV4105,NY,36
50140,GVW5049,NY,36
50141,HLC2719,NY,36
50142,GVW1917,NY,36
50143,HWU9373,NY,36
50144,GVD4671,NY,36
50145,HYB6528,NY,36
50146,HWN4518,NY,36
50147,HRD6380,NY,36
50148,HVX5805,NY,36
50149,HJN6861,NY,36
50150,GGU3977,NY,36
50151,HNX5347,NY,36
50152,HFE5493,NY,36
50153,HFK6067,NY,36
50154,HRH8658,NY,36
50155,HMJ7110,NY,36
50156,HZR2831,NY,36
50157,GLL5575,NY,36
50158,HDD2869,NY,36
50159,GAC4104,NY,36
50160,HVZ5402,NY,36
50161,JAA4451,NY,36
50162,GGY4605,NY,36
50163,HLD5145,NY,36
50164,GXV7282,NY,36
50165,HXZ8778,NY,36
50166,GBV8759,NY,36
50167,HNR3653,NY,36
50168,HWW6214,NY,36
50169,HGM6233,NY,36
50170,GUU8659,NY,36
50171,GDE6888,NY,36
50172,GME6943,NY,36
50173,GSS3891,NY,36
50174,GNK9773,NY,36
50175,HAZ4844,NY,36
50176,GRH9357,NY,36
50177,HHC6592,NY,36
50178,HRM9530,NY,36
50179,GMS5581,NY,36
50180,HYK5846,NY,36
50181,HNJ3001,NY,36
50182,HUT1618,NY,36
50183,HLW4203,NY,36
50184,GPK5894,NY,36
50185,GEG9380,NY,36
50186,HAX7960,NY,36
50187,GYR1158,NY,36
50188,HTS9378,NY,36
50189,GFE8637,NY,36
50190,HCB6634,NY,36
50191,GMF7992,NY,36
50192,HXA2326,NY,36
50193,GLS7768,NY,36
50194,HLY7275,NY,36
50195,HWL9925,NY,36
50196,HLU8514,NY,36
50197,HFY2788,NY,36
50198,HWT8755,NY,36
50199,HRH5695,NY,36
50200,HZJ8209,NY,36
50201,GEF8480,NY,36
50202,HSC7549,NY,36
50203,GEB2174,NY,36
50204,HGC1601,NY,36
50205,HXA8410,NY,36
50206,HKB8299,NY,36
50207,GWM3959,NY,36
50208,HAR139,VT,36
50209,HSC6216,NY,36
50210,HEK4155,NY,36
50211,HYK5793,NY,36
50212,HZP2585,NY,36
50213,HTW5986,NY,36
50214,HYE4483,NY,36
50215,HTE2848,NY,36
50216,HTA9080,NY,36
50217,GCL2331,NY,36
50218,HFE5597,NY,36
50219,GYR5748,NY,36
50220,HFY5918,NY,36
50221,HZS5205,NY,36
50222,GEK1209,NY,36
50223,HXX8867,NY,36
50224,GUW2138,NY,36
50225,HEA4986,NY,36
50226,GBU3195,NY,36
50227,HNJ4193,NY,36
50228,GNB1414,NY,36
50229,GVU8998,NY,36
50230,GCK2249,NY,36
50231,KESS,NY,36
50232,HYY7825,NY,36
50233,GFG5900,NY,36
50234,HMN7112,NY,36
50235,HZP7388,NY,36
50236,HFM4970,NY,36
50237,HSM5285,NY,36
50238,HNZ6733,NY,36
50239,JAF1240,NY,36
50240,GXN4958,NY,36
50241,HPJ7375,NY,36
50242,HAV2969,NY,36
50243,GFG6432,NY,36
50244,JAD2335,NY,36
50245,HDX2731,NY,36
50246,HVW4899,NY,36
50247,HSU5424,NY,36
50248,GMB6330,NY,36
50249,GJT6894,NY,36
50250,HSU9161,NY,36
50251,HKR2672,NY,36
50252,GXT3274,NY,36
50253,GES1149,NY,36
50254,HHC8363,NY,36
50255,HLN3292,NY,36
50256,GYU5120,NY,36
50257,HBY6643,NY,36
50258,HXN6622,NY,36
50259,GTD8100,NY,36
50260,HWV9565,NY,36
50261,HDS2381,NY,36
50262,HJJ9578,NY,36
50263,HUJ8423,NY,36
50264,HVW7740,NY,36
50265,HHS5642,NY,36
50266,HLU9494,NY,36
50267,GYM9866,NY,36
50268,HXL2461,NY,36
50269,HUL4094,NY,36
50270,HMT5902,NY,36
50271,GZL7290,NY,36
50272,HRE8513,NY,36
50273,GGU6119,NY,36
50274,HYY6587,NY,36
50275,GFE9908,NY,36
50276,GMA4387,NY,36
50277,JAG7485,NY,36
50278,GUV2418,NY,36
50279,GUR4066,NY,36
50280,HNH1010,NY,36
50281,HJC9117,NY,36
50282,HBY5101,NY,36
50283,HHX8856,NY,36
50284,HKP1284,NY,36
50285,LJW33,NY,36
50286,GRD1295,NY,36
50287,GWB2993,NY,36
50288,HUT4726,NY,36
50289,GWC8843,NY,36
50290,GEE4637,NY,36
50291,GUM1904,NY,36
50292,GZY2874,NY,36
50293,HVU9932,NY,36
50294,GMX2299,NY,36
50295,HSU2746,NY,36
50296,GWJ5663,NY,36
50297,HFX8749,NY,36
50298,HLD6631,NY,36
50299,GLU9438,NY,36
50300,GZP4991,NY,36
50301,GAJ5197,NY,36
50302,GNN9727,NY,36
50303,HZT7724,NY,36
50304,HMU9804,NY,36
50305,HYA5569,NY,36
50306,HTY3427,NY,36
50307,HWX5201,NY,36
50308,HVE5327,NY,36
50309,HLX7240,NY,36
50310,HXB1610,NY,36
50311,HLM1420,NY,36
50312,GMZ9698,NY,36
50313,HAT2975,NY,36
50314,GJU5346,NY,36
50315,HDW5585,NY,36
50316,HMC1274,NY,36
50317,HYB5826,NY,36
50318,HXV1972,NY,36
50319,GJP1723,NY,36
50320,GJP9105,NY,36
50321,GJJ6126,NY,36
50322,HCX9916,NY,36
50323,HXY4349,NY,36
50324,HTZ5221,NY,36
50325,HZR1201,NY,36
50326,HUG6197,NY,36
50327,HPE9346,NY,36
50328,HEK6629,NY,36
50329,HEH9947,NY,36
50330,GJK2850,NY,36
50331,HVN1484,NY,36
50332,GGB3871,NY,36
50333,HWT4948,NY,36
50334,HXB5152,NY,36
50335,HHV7797,NY,36
50336,HRA6028,NY,36
50337,HJV6322,NY,36
50338,HDK3531,NY,36
50339,GGU3192,NY,36
50340,HVA5194,NY,36
50341,GCA4285,NY,36
50342,HLF1619,NY,36
50343,JBU7306,NY,36
50344,HYB4334,NY,36
50345,HSJ7433,NY,36
50346,GKE8566,NY,36
50347,HYY9775,NY,36
50348,GJB7275,NY,36
50349,HUH6298,NY,36
50350,HLE4782,NY,36
50351,HRE3233,NY,36
50352,HRA5929,NY,36
50353,HEA5756,NY,36
50354,HCX6879,NY,36
50355,HCP6039,NY,36
50356,HMP5592,NY,36
50357,HLV7855,NY,36
50358,GUD9350,NY,36
50359,HDS4149,NY,36
50360,HKB6945,NY,36
50361,GYA7247,NY,36
50362,HJR9752,NY,36
50363,GPN4857,NY,36
50364,HNU1170,NY,36
50365,GTM6373,NY,36
50366,GSS2720,NY,36
50367,METABURN,NY,36
50368,HVJ8788,NY,36
50369,GXT6436,NY,36
50370,HKZ5659,NY,36
50371,HXL8757,NY,36
50372,GMA7390,NY,36
50373,HFJ7017,NY,36
50374,GDR4829,NY,36
50375,HTN1744,NY,36
50376,GHU6459,NY,36
50377,HXA8908,NY,36
50378,HRF2136,NY,36
50379,HXX6722,NY,36
50380,HZR9504,NY,36
50381,HYR4162,NY,36
50382,JAB3537,NY,36
50383,HMZ1818,NY,36
50384,HUT9078,NY,36
50385,HMP6352,NY,36
50386,HHK4613,NY,36
50387,HTL8581,NY,36
50388,HMZ2889,NY,36
50389,HNJ1899,NY,36
50390,HXW6802,NY,36
50391,HSV2007,NY,36
50392,HDM1259,NY,36
50393,GAB1438,NY,36
50394,HJJ9574,NY,36
50395,HTZ9614,NY,36
50396,HAA7066,NY,36
50397,GPX7345,NY,36
50398,HVD5743,NY,36
50399,HSA8916,NY,36
50400,HEB9181,NY,36
50401,GUX8179,NY,36
50402,GNK8927,NY,36
50403,HNW8255,NY,36
50404,HYX3436,NY,36
50405,GJJ4046,NY,36
50406,JAA4251,NY,36
50407,HCE1085,NY,36
50408,HFK9416,NY,36
50409,GTV7646,NY,36
50410,GBU3195,NY,36
50411,GJP8669,NY,36
50412,GEP1358,NY,36
50413,HVY5300,NY,36
50414,HPC9665,NY,36
50415,HHU4399,NY,36
50416,HXV3620,NY,36
50417,HJR6134,NY,36
50418,GLP9819,NY,36
50419,HZY9318,NY,36
50420,HWW8296,NY,36
50421,GYM6176,NY,36
50422,HDC7925,NY,36
50423,GZN5806,NY,36
50424,HPL3309,NY,36
50425,HMV8540,NY,36
50426,HPG5660,NY,36
50427,HWA8033,NY,36
50428,GCV1354,NY,36
50429,HKX3980,NY,36
50430,HRU6778,NY,36
50431,HKC9134,NY,36
50432,HZF4955,NY,36
50433,HUK7503,NY,36
50434,GJF1357,NY,36
50435,GDM8004,NY,36
50436,HAJ1322,NY,36
50437,HPM6954,NY,36
50438,HGR1597,NY,36
50439,HKP9877,NY,36
50440,GAM5491,NY,36
50441,JAA2565,NY,36
50442,HSB2508,NY,36
50443,HXU8988,NY,36
50444,HUL3920,NY,36
50445,HCZ7757,NY,36
50446,GTD8270,NY,36
50447,HWV1905,NY,36
50448,HNB8003,NY,36
50449,GFW6634,NY,36
50450,HGU3888,NY,36
50451,GVD6797,NY,36
50452,GHM2111,NY,36
50453,HSL4426,NY,36
50454,GXL9362,NY,36
50455,HJY8154,NY,36
50456,HJY3495,NY,36
50457,HKW8470,NY,36
50458,HWU9862,NY,36
50459,HVC6368,NY,36
50460,JAJ2709,NY,36
